4.30854940414,-0.166184261441,4.72853946686,7.0
-0.781596660614,2.75922369957,-0.0823424011469,2.0
1.21932923794,-1.37345218658,6.04504728317,1.0
-0.626388251781,8.84533786774,0.358893573284,0.0
5.08723783493,2.32207512856,2.05784010887,4.0
-0.194031536579,1.44632601738,6.65520858765,1.0
3.73064732552,-0.499743938446,-0.189647436142,4.0
3.0474448204,1.23100137711,-0.845276772976,9.0
1.47013819218,1.45273971558,4.60799121857,5.0
5.99808979034,2.67926645279,4.22498178482,9.0
3.74521780014,8.06327438354,2.29319047928,0.0
3.4398419857,5.0506939888,0.528479814529,6.0
2.35080957413,0.18562014401,1.33441638947,9.0
1.95694255829,7.93229007721,-0.286133855581,0.0
4.02748584747,1.78683924675,5.58075809479,1.0
-0.661976099014,-0.581458032131,0.46253028512,5.0
3.97530055046,0.755349993706,0.690889418125,9.0
8.18984985352,0.147081077099,4.53012180328,7.0
2.15316033363,0.998718738556,-0.107319146395,3.0
4.51494216919,-1.32487082481,0.487995862961,4.0
4.1711564064,-0.618883609772,3.88056945801,9.0
0.549617052078,2.22235751152,-0.607939004898,6.0
4.4730181694,5.1269364357,1.58955073357,6.0
0.234465077519,-0.508048176765,2.32358241081,5.0
3.39749622345,1.1219496727,0.442272335291,4.0
3.37373185158,6.90894889832,3.72706484795,0.0
5.62563037872,0.26551091671,-0.817990899086,7.0
5.97469806671,0.820633292198,1.9432643652,4.0
0.10696645081,2.7967441082,0.437917083502,0.0
4.16982507706,-0.177203923464,8.68838977814,1.0
-1.47624075413,-0.408799052238,-0.852816104889,3.0
3.14627552032,-0.117265850306,7.39224863052,1.0
-0.184193432331,-0.359268665314,2.47284579277,3.0
3.11782884598,5.166036129,0.547548294067,4.0
2.96228289604,4.49369239807,5.91731548309,7.0
1.45169854164,1.91465973854,2.68269538879,2.0
7.10481882095,-1.07455873489,0.144142150879,7.0
2.64935040474,-0.581118762493,7.65069723129,1.0
0.958476603031,1.44036996365,-2.34726881981,2.0
2.59809160233,0.252823919058,7.39205217361,1.0
3.22565865517,-0.192587986588,6.90173149109,1.0
5.36834287643,1.02389085293,2.64814329147,7.0
4.36813783646,2.28557062149,-0.404699981213,4.0
-0.872616887093,3.76358175278,-0.739258885384,2.0
0.220283210278,-0.200750946999,0.376855164766,3.0
-0.824685096741,-0.654417991638,0.190651059151,5.0
2.38502860069,-0.522254049778,-1.12909853458,1.0
